LOCATION_TYPE,ADMIN_LEVEL,GAUL_AD0,GAUL_AD1,GAUL_AD2,POINT_ID,UNIQUE_LOCATION,X,Y,YEAR,COUNTRY,REGION 
polygon,1,263,1006350,-999,-999,1006350,-67.957275,10.191368,1997,Venezuela,Americas
polygon,1,1011447,3059,-999,-999,1004098,105.023008,10.087455,1997,Viet Nam,Asia
polygon,1,153,2151,-999,-999,40759,102.207603,2.77725,1997,Malaysia,Asia
polygon,1,73,1593,-999,-999,18855,-79.488901,-1.340664,1997,Ecuador,Americas
polygon,1,73,61289,-999,-999,18768,-79.824092,-3.508437,1997,Ecuador,Americas
polygon,0,245,-999,-999,-999,3369,-175.056339,-19.756511,1997,Tonga,Oceania
polygon,2,1013696,1644,1013477,-999,1013477,119.454308,-5.14414,1997,Indonesia,Asia
polygon,2,37,1199,9961,-999,87682,-43.450911,-22.924973,1997,Brazil,Americas
polygon,0,222,-999,-999,-999,3346,103.807965,1.349812,1997,Singapore,Asia
polygon,1,1006344,1043,-999,-999,1012661,-103.912946,19.141064,1997,Mexico,Americas
polygon,1,263,2599,-999,-999,35468,-64.228061,11.018203,1997,Venezuela,Americas
polygon,1,263,2200,-999,-999,35280,-67.103028,9.974808,1997,Venezuela,Americas
polygon,0,24,-999,-999,-999,3148,-59.554949,13.167311,1997,Barbados,Americas
polygon,1,263,1677,-999,-999,35518,-72.023713,7.927271,1997,Venezuela,Americas
polygon,1,240,3169,-999,-999,30371,100.71176,13.593797,1997,Thailand,Asia
polygon,1,1011447,314,-999,-999,1004957,106.309563,9.797622,1997,Viet Nam,Asia
polygon,1,263,1006368,-999,-999,1006368,-66.902571,10.54763,1997,Venezuela,Americas
polygon,1,263,1006368,-999,-999,1006368,-66.96389,10.480088,1997,Venezuela,Americas
polygon,1,1011447,2514,-999,-999,1005181,106.478248,10.114985,1997,Viet Nam,Asia
polygon,2,83,571,40191,-999,117912,178.246981,-17.88063,1997,Fiji,Oceania
polygon,1,60,1357,-999,-999,17855,-158.946809,-19.250497,1997,Cook Islands,Oceania
polygon,0,60,-999,-999,-999,3184,-158.946809,-19.250497,1997,Cook Islands,Oceania
polygon,1,1011447,1670,-999,-999,1003916,105.752915,9.369809,1997,Viet Nam,Asia
polygon,1,1011447,2224,-999,-999,1005533,107.183578,11.056327,1997,Viet Nam,Asia
polygon,1,153,2554,-999,-999,40788,100.401055,5.365574,1997,Malaysia,Asia
polygon,2,246,61319,27418,-999,105139,-61.445914,10.687057,1997,Trinidad and Tobago,Americas
polygon,2,23,40211,5780,-999,83501,90.449892,24.11121,1997,Bangladesh,Asia
polygon,1,1011447,1217,-999,-999,1006163,106.694737,10.744253,1997,Viet Nam,Asia
polygon,2,83,582,40203,-999,117924,177.667683,-17.635906,1997,Fiji,Oceania
polygon,2,246,1971,27415,-999,105136,-61.280471,10.199119,1997,Trinidad and Tobago,Americas
polygon,2,1011447,1719,1003287,-999,1003287,105.827366,21.036487,1998,Viet Nam,Asia
polygon,2,200,409,40083,-999,117804,-67.035819,18.11447,1998,Puerto Rico,Americas
polygon,2,200,409,40075,-999,117796,-67.151753,18.044262,1998,Puerto Rico,Americas
polygon,2,200,1006374,40088,-999,117809,-66.492629,18.053371,1998,Puerto Rico,Americas
polygon,2,200,1006374,40087,-999,117808,-66.585801,18.215254,1998,Puerto Rico,Americas
polygon,2,115,1542,70254,-999,147975,78.998148,12.800638,1998,India,Asia
polygon,2,115,1542,70242,-999,147963,80.234952,13.048086,1998,India,Asia
polygon,2,200,1253,40044,-999,117765,-66.111168,18.348621,1998,Puerto Rico,Americas
polygon,2,196,978,24228,-999,101949,120.872304,14.254059,1998,Philippines,Asia
polygon,2,153,40700,37359,-999,115080,102.248949,6.042255,1998,Malaysia,Asia
polygon,2,1011447,2371,1001011,-999,1001011,105.590594,10.12884,1998,Viet Nam,Asia
polygon,2,1013696,896,1013337,-999,1013337,110.385375,-7.022757,1998,Indonesia,Asia
polygon,2,57,41752,14214,-999,91935,-73.132768,7.137174,1998,Colombia,Americas
polygon,2,37,3019,11537,-999,89258,-49.358215,-20.796786,1998,Brazil,Americas
polygon,2,196,1406,24214,-999,101935,120.310324,15.994351,1998,Philippines,Asia
polygon,2,196,1406,24212,-999,101933,120.557021,17.211062,1998,Philippines,Asia
polygon,2,240,3070,26567,-999,104288,99.479795,16.460147,1998,Thailand,Asia
polygon,1,196,628,-999,-999,27619,119.835464,11.405118,1998,Philippines,Asia
polygon,2,153,3423,37449,-999,115170,111.867188,2.411136,1998,Malaysia,Asia
polygon,2,240,1761,26427,-999,104148,100.543448,13.752286,1998,Thailand,Asia
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,1998,Thailand,Asia
polygon,2,240,1761,26401,-999,104122,100.634439,13.76627,1998,Thailand,Asia
polygon,2,61,983,14515,-999,92236,-83.160669,9.769723,1998,Costa Rica,Americas
polygon,2,37,1662,6507,-999,84228,-60.957813,-3.290943,1998,Brazil,Americas
polygon,2,37,1662,6478,-999,84199,-59.528498,-3.788721,1998,Brazil,Americas
polygon,0,200,-999,-999,-999,3324,-66.463766,18.225313,1998,Puerto Rico,Americas
polygon,2,200,834,40061,-999,117782,-65.894334,18.074405,1998,Puerto Rico,Americas
polygon,2,263,2200,31900,-999,109621,-67.428174,10.061753,1998,Venezuela,Americas
polygon,2,263,2200,31892,-999,109613,-67.687016,10.413985,1998,Venezuela,Americas
polygon,2,263,2200,31891,-999,109612,-67.513616,10.173194,1998,Venezuela,Americas
polygon,1,1013696,2183,-999,-999,1016994,101.801216,0.5065,1998,Indonesia,Asia
polygon,2,153,1306,37459,-999,115180,101.573648,3.095465,1998,Malaysia,Asia
polygon,2,37,995,9621,-999,87342,-34.930427,-8.044209,1998,Brazil,Americas
polygon,2,37,995,9600,-999,87321,-34.864467,-7.999333,1998,Brazil,Americas
polygon,2,37,995,9599,-999,87320,-35.235565,-7.733136,1998,Brazil,Americas
polygon,2,37,995,9576,-999,87297,-34.999089,-8.154738,1998,Brazil,Americas
polygon,2,37,995,9519,-999,87240,-35.080056,-8.271342,1998,Brazil,Americas
polygon,2,37,995,9492,-999,87213,-35.943669,-8.453953,1998,Brazil,Americas
polygon,2,240,2863,26535,-999,104256,101.001792,13.343539,1998,Thailand,Asia
polygon,2,83,2891,40196,-999,117917,178.197162,-18.987148,1998,Fiji,Oceania
polygon,2,111,3011,17301,-999,95022,-87.259591,14.169032,1998,Honduras,Americas
polygon,1,191,1096,-999,-999,27132,-79.099304,9.002357,1998,Panama,Americas
polygon,1,191,1096,-999,-999,27132,-78.311549,9.17196,1998,Panama,Americas
polygon,2,63,2741,14784,-999,92505,-76.232365,20.330245,1998,Cuba,Americas
polygon,1,1011440,1013670,-999,-999,1013670,96.163321,16.959235,1998,Myanmar,Asia
polygon,1,1013696,445,-999,-999,1016941,124.548341,1.310338,1998,Indonesia,Asia
polygon,2,196,2429,24208,-999,101929,121.29422,17.41968,1998,Philippines,Asia
polygon,2,196,2429,24207,-999,101928,121.212678,16.853594,1998,Philippines,Asia
polygon,2,196,2429,24206,-999,101927,120.696136,16.528273,1998,Philippines,Asia
polygon,2,37,2230,8583,-999,86304,-44.862149,-15.896759,1998,Brazil,Americas
polygon,2,37,2230,7936,-999,85657,-43.959732,-19.902397,1998,Brazil,Americas
polygon,2,240,2386,26865,-999,104586,101.095623,15.643645,1998,Thailand,Asia
polygon,2,240,2386,26858,-999,104579,101.262581,16.97064,1998,Thailand,Asia
polygon,2,240,2386,26857,-999,104578,100.996488,16.660167,1998,Thailand,Asia
polygon,2,240,2386,26856,-999,104577,100.832883,16.11589,1998,Thailand,Asia
polygon,2,240,2386,26855,-999,104576,100.990894,15.81846,1998,Thailand,Asia
polygon,2,196,1006,24225,-999,101946,120.142287,15.286629,1998,Philippines,Asia
polygon,2,196,1006,24224,-999,101945,120.477238,15.477664,1998,Philippines,Asia
polygon,2,196,1006,24220,-999,101941,120.447791,14.660887,1998,Philippines,Asia
polygon,2,37,25393,10553,-999,88274,-52.313082,-28.008678,1998,Brazil,Americas
polygon,2,83,64835,40201,-999,117922,-179.904978,-16.800942,1998,Fiji,Oceania
polygon,1,83,582,-999,-999,43589,177.774456,-17.741248,1998,Fiji,Oceania
polygon,1,139,821,-999,-999,22040,105.961526,14.772209,1998,Lao People's Democratic Republic,Asia
polygon,1,153,1711,-999,-999,40725,103.387315,2.047911,1998,Malaysia,Asia
polygon,2,153,369,37392,-999,115113,101.15988,4.514839,1998,Malaysia,Asia
polygon,2,153,369,37390,-999,115111,101.297783,5.435916,1998,Malaysia,Asia
polygon,2,153,369,37388,-999,115109,101.370575,4.036527,1998,Malaysia,Asia
polygon,2,1013696,1482,1013471,-999,1013471,108.54903,-6.753374,1998,Indonesia,Asia
polygon,2,1013696,1482,1013460,-999,1013460,107.635025,-6.924379,1998,Indonesia,Asia
polygon,1,191,556,-999,-999,27084,-82.245341,8.971619,1998,Panama,Americas
polygon,2,240,2286,27082,-999,104803,99.951491,9.544615,1998,Thailand,Asia
polygon,1,1011447,567,-999,-999,1006551,106.296977,17.529045,1998,Viet Nam,Asia
polygon,1,83,64835,-999,-999,43588,179.220399,-16.514689,1998,Fiji,Oceania
polygon,2,200,3142,40071,-999,117792,-65.750696,18.234655,1998,Puerto Rico,Americas
polygon,2,200,3142,40064,-999,117785,-65.667974,18.322357,1998,Puerto Rico,Americas
polygon,1,1011447,915,-999,-999,1004092,106.909514,11.752309,1998,Viet Nam,Asia
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,1998,Thailand,Asia
polygon,2,1011447,524,1002621,-999,1002621,107.151637,16.77569,1998,Viet Nam,Asia
polygon,2,1011447,524,1001939,-999,1001939,107.234565,16.673573,1998,Viet Nam,Asia
polygon,1,115,2278,-999,-999,21019,77.108979,28.646519,1998,India,Asia
polygon,2,196,1287,24210,-999,101931,121.036474,14.599243,1998,Philippines,Asia
polygon,2,53,72912,13033,-999,90754,112.923095,23.016208,1998,China,Asia
polygon,1,44,1012350,-999,-999,1012350,105.59581,12.025858,1998,Cambodia,Asia
polygon,1,153,2151,-999,-999,40759,102.207603,2.77725,1998,Malaysia,Asia
polygon,1,1011447,3158,-999,-999,1005751,108.095418,11.750435,1998,Viet Nam,Asia
polygon,1,1011447,913,-999,-999,1005336,109.056684,13.168789,1998,Viet Nam,Asia
polygon,1,246,899,-999,-999,30805,-61.096722,10.654821,1998,Trinidad and Tobago,Americas
polygon,1,240,41767,-999,-999,30317,99.583581,13.530941,1998,Thailand,Asia
polygon,1,44,1950,-999,-999,15665,103.087812,12.977466,1998,Cambodia,Asia
polygon,1,240,949,-999,-999,30307,99.636771,11.931298,1998,Thailand,Asia
polygon,1,240,3073,-999,-999,30032,100.901886,15.092093,1998,Thailand,Asia
polygon,1,246,1079,-999,-999,30802,-61.098234,10.285557,1998,Trinidad and Tobago,Americas
polygon,1,240,2932,-999,-999,30384,101.018028,14.623869,1998,Thailand,Asia
polygon,1,246,391,-999,-999,30796,-61.332019,10.436966,1998,Trinidad and Tobago,Americas
polygon,1,163,3325,-999,-999,24824,158.144708,6.918431,1998,Micronesia (Federated States of),Oceania
polygon,2,1013696,1644,1013477,-999,1013477,119.454308,-5.14414,1998,Indonesia,Asia
polygon,1,246,1971,-999,-999,30801,-61.280471,10.199119,1998,Trinidad and Tobago,Americas
polygon,1,240,2727,-999,-999,30443,99.714615,17.258132,1998,Thailand,Asia
polygon,2,37,1199,9961,-999,87682,-43.450911,-22.924973,1998,Brazil,Americas
polygon,2,37,1199,9941,-999,87662,-43.055199,-22.916585,1998,Brazil,Americas
polygon,0,222,-999,-999,-999,3346,103.807965,1.349812,1998,Singapore,Asia
polygon,1,191,1012383,-999,-999,1012383,-81.144806,8.105586,1998,Panama,Americas
polygon,1,44,1672,-999,-999,15737,105.008074,11.433875,1998,Cambodia,Asia
polygon,1,1011447,1893,-999,-999,1006455,107.882227,14.641041,1998,Viet Nam,Asia
polygon,1,246,578,-999,-999,30806,-61.642147,10.12844,1998,Trinidad and Tobago,Americas
polygon,1,240,61178,-999,-999,30378,100.215864,13.567136,1998,Thailand,Asia
polygon,1,263,2200,-999,-999,35280,-67.103028,9.974808,1998,Venezuela,Americas
polygon,1,1011447,1782,-999,-999,1007036,105.181196,10.509438,1998,Viet Nam,Asia
polygon,0,24,-999,-999,-999,3148,-59.554949,13.167311,1998,Barbados,Americas
polygon,1,1011447,708,-999,-999,1007251,105.040803,9.044422,1998,Viet Nam,Asia
polygon,1,44,2682,-999,-999,15844,104.820026,10.939515,1998,Cambodia,Asia
polygon,1,1006344,1012358,-999,-999,1012358,-99.074979,18.742994,1998,Mexico,Americas
polygon,1,1011447,524,-999,-999,1004421,106.93354,16.744105,1998,Viet Nam,Asia
polygon,1,1011447,1670,-999,-999,1003840,105.488843,9.313508,1998,Viet Nam,Asia
polygon,1,240,3169,-999,-999,30371,100.71176,13.593797,1998,Thailand,Asia
polygon,1,1011447,314,-999,-999,1004957,106.309563,9.797622,1998,Viet Nam,Asia
polygon,1,263,1006368,-999,-999,1006368,-66.96389,10.480088,1998,Venezuela,Americas
polygon,1,1011447,2514,-999,-999,1005181,106.478248,10.114985,1998,Viet Nam,Asia
polygon,1,240,2877,-999,-999,30192,100.684629,14.062717,1998,Thailand,Asia
polygon,1,191,40424,-999,-999,27119,-80.699432,7.854241,1998,Panama,Americas
polygon,1,240,2563,-999,-999,30451,99.895039,14.609625,1998,Thailand,Asia
polygon,1,1011447,1817,-999,-999,1004107,105.9912,10.101235,1998,Viet Nam,Asia
polygon,1,240,1266,-999,-999,30302,98.346683,7.960381,1998,Thailand,Asia
polygon,2,83,571,40195,-999,117916,178.488936,-17.811118,1998,Fiji,Oceania
polygon,2,83,571,40192,-999,117913,178.109468,-18.064293,1998,Fiji,Oceania
polygon,2,83,571,40191,-999,117912,178.162671,-17.920723,1998,Fiji,Oceania
polygon,1,1011447,1012403,-999,-999,1012403,106.306701,10.396999,1998,Viet Nam,Asia
polygon,1,1011447,1670,-999,-999,1003916,105.752915,9.369809,1998,Viet Nam,Asia
polygon,1,1011447,1069,-999,-999,1004392,107.256285,10.511895,1998,Viet Nam,Asia
polygon,1,158,3063,-999,-999,64687,-61.04201,14.640241,1998,Martinique,Americas
polygon,2,153,3392,37366,-999,115087,101.68961,3.144215,1998,Malaysia,Asia
polygon,1,266,1853,-999,-999,36063,-178.16891,-14.30265,1998,Wallis and Futuna,Oceania
polygon,1,240,612,-999,-999,30381,99.955288,13.394787,1998,Thailand,Asia
polygon,1,240,2859,-999,-999,30069,100.107757,13.92318,1998,Thailand,Asia
polygon,1,240,381,-999,-999,30421,100.349209,14.911204,1998,Thailand,Asia
polygon,1,240,2694,-999,-999,30186,100.39683,13.92116,1998,Thailand,Asia
polygon,1,240,1907,-999,-999,30287,100.529984,14.342044,1998,Thailand,Asia
polygon,1,44,408,-999,-999,15776,104.871854,11.553114,1998,Cambodia,Asia
polygon,1,1013696,1126,-999,-999,1016709,106.829966,-6.19261,1998,Indonesia,Asia
polygon,1,240,1761,-999,-999,29787,100.626441,13.770302,1998,Thailand,Asia
polygon,1,1011447,1217,-999,-999,1006163,106.694737,10.744253,1998,Viet Nam,Asia
polygon,2,83,582,40203,-999,117924,177.667683,-17.635906,1998,Fiji,Oceania
polygon,1,75,866,-999,-999,19133,-89.179747,13.77121,1998,El Salvador,Americas
polygon,2,242,3245,27351,-999,105072,125.560991,-8.593305,1999,Timor-Leste,Asia
polygon,2,196,682,24253,-999,101974,123.754042,10.357879,1999,Philippines,Asia
polygon,2,263,1006350,31924,-999,109645,-67.666279,10.31553,1999,Venezuela,Americas
polygon,2,115,1542,70254,-999,147975,78.998148,12.800638,1999,India,Asia
polygon,2,240,41767,26933,-999,104654,99.777784,13.537917,1999,Thailand,Asia
polygon,2,153,40700,37359,-999,115080,102.248949,6.042255,1999,Malaysia,Asia
polygon,2,57,41752,14214,-999,91935,-73.132768,7.137174,1999,Colombia,Americas
polygon,2,37,3019,11543,-999,89264,-46.647355,-23.649694,1999,Brazil,Americas
polygon,2,37,3019,11537,-999,89258,-49.358215,-20.796786,1999,Brazil,Americas
polygon,2,240,40706,26579,-999,104300,98.53035,15.194806,1999,Thailand,Asia
polygon,2,196,1406,24214,-999,101935,120.310324,15.994351,1999,Philippines,Asia
polygon,2,240,3070,26567,-999,104288,99.479795,16.460147,1999,Thailand,Asia
polygon,2,240,1761,26427,-999,104148,100.543448,13.752286,1999,Thailand,Asia
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,1999,Thailand,Asia
polygon,2,240,1761,26401,-999,104122,100.634439,13.76627,1999,Thailand,Asia
polygon,2,61,983,14515,-999,92236,-83.160669,9.769723,1999,Costa Rica,Americas
polygon,2,37,1662,6507,-999,84228,-60.957813,-3.290943,1999,Brazil,Americas
polygon,2,37,1662,6478,-999,84199,-59.528498,-3.788721,1999,Brazil,Americas
polygon,2,33,981,40532,-999,118253,-63.567075,-16.663266,1999,Bolivia,Americas
polygon,2,33,981,40523,-999,118244,-63.198417,-17.88839,1999,Bolivia,Americas
polygon,0,200,-999,-999,-999,3324,-66.463766,18.225313,1999,Puerto Rico,Americas
polygon,2,263,2200,31886,-999,109607,-67.359487,10.241758,1999,Venezuela,Americas
polygon,2,153,1306,37456,-999,115177,101.395178,3.041086,1999,Malaysia,Asia
polygon,2,37,995,9621,-999,87342,-34.930427,-8.044209,1999,Brazil,Americas
polygon,2,37,995,9600,-999,87321,-34.864467,-7.999333,1999,Brazil,Americas
polygon,2,37,995,9599,-999,87320,-35.235565,-7.733136,1999,Brazil,Americas
polygon,2,37,995,9576,-999,87297,-34.999089,-8.154738,1999,Brazil,Americas
polygon,2,37,995,9519,-999,87240,-35.080056,-8.271342,1999,Brazil,Americas
polygon,2,37,995,9492,-999,87213,-35.943669,-8.453953,1999,Brazil,Americas
polygon,2,111,3011,17301,-999,95022,-87.259591,14.169032,1999,Honduras,Americas
polygon,2,1006344,2869,1009011,-999,1009011,-99.524522,24.852013,1999,Mexico,Americas
polygon,2,37,2230,8583,-999,86304,-44.862149,-15.896759,1999,Brazil,Americas
polygon,2,37,2230,7936,-999,85657,-43.959732,-19.902397,1999,Brazil,Americas
polygon,2,37,798,7005,-999,84726,-38.528508,-3.78485,1999,Brazil,Americas
polygon,2,240,2386,26865,-999,104586,101.095623,15.643645,1999,Thailand,Asia
polygon,2,240,2386,26860,-999,104581,101.181049,16.380226,1999,Thailand,Asia
polygon,2,240,2386,26857,-999,104578,100.996488,16.660167,1999,Thailand,Asia
polygon,2,240,2386,26856,-999,104577,100.832883,16.11589,1999,Thailand,Asia
polygon,2,240,2386,26855,-999,104576,100.990894,15.81846,1999,Thailand,Asia
polygon,2,37,25393,10553,-999,88274,-52.313082,-28.008678,1999,Brazil,Americas
polygon,2,240,1197,26617,-999,104338,99.545931,18.408055,1999,Thailand,Asia
polygon,1,240,3070,-999,-999,29953,99.536162,16.328773,1999,Thailand,Asia
polygon,1,115,2278,-999,-999,21019,77.108979,28.646519,1999,India,Asia
polygon,2,196,1287,24210,-999,101931,121.036474,14.599243,1999,Philippines,Asia
polygon,1,153,12912,-999,-999,40731,100.888031,5.819937,1999,Malaysia,Asia
polygon,1,61,2635,-999,-999,17878,-83.348912,9.947798,1999,Costa Rica,Americas
polygon,1,1011447,990,-999,-999,1007192,108.047454,11.117744,1999,Viet Nam,Asia
polygon,2,53,72912,13045,-999,90766,113.358752,22.540269,1999,China,Asia
polygon,0,158,-999,-999,-999,3282,-61.020883,14.648533,1999,Martinique,Americas
polygon,1,111,40707,-999,-999,20603,-87.115873,13.34624,1999,Honduras,Americas
polygon,2,231,1012,25851,-999,103572,80.020395,6.869272,1999,Sri Lanka,Asia
polygon,1,240,61314,-999,-999,30397,100.113965,6.480503,1999,Thailand,Asia
polygon,2,1013696,1644,1013477,-999,1013477,119.454308,-5.14414,1999,Indonesia,Asia
polygon,2,37,1199,9961,-999,87682,-43.450911,-22.924973,1999,Brazil,Americas
polygon,2,37,1199,9941,-999,87662,-43.055199,-22.916585,1999,Brazil,Americas
polygon,0,222,-999,-999,-999,3346,103.807965,1.349812,1999,Singapore,Asia
polygon,1,1006344,1012358,-999,-999,1012358,-99.074979,18.742994,1999,Mexico,Americas
polygon,1,263,1006368,-999,-999,1006368,-66.96389,10.480088,1999,Venezuela,Americas
polygon,0,99,-999,-999,-999,3223,-61.680889,12.115339,1999,Grenada,Americas
polygon,1,240,47073,-999,-999,29782,100.351622,14.620075,1999,Thailand,Asia
polygon,1,153,3392,-999,-999,40752,101.68961,3.144215,1999,Malaysia,Asia
polygon,1,153,2554,-999,-999,40788,100.401055,5.365574,1999,Malaysia,Asia
polygon,1,158,3063,-999,-999,64687,-61.04201,14.640241,1999,Martinique,Americas
polygon,2,153,3392,37366,-999,115087,101.68961,3.144215,1999,Malaysia,Asia
polygon,1,1013696,1126,-999,-999,1016709,106.829966,-6.19261,1999,Indonesia,Asia
polygon,2,23,40211,5780,-999,83501,90.449892,24.11121,1999,Bangladesh,Asia
